
Sync-Point 0, TimeBin=0, Time: 0.01, Redshift: 99, Systemstep: 0, Dloga: 0, Nsync-grv:      10648, Nsync-hyd:          0
Sync-Point 1958, TimeBin=16, Time: 0.915524, Redshift: 0.0922702, Systemstep: 0.000514522, Dloga: 0.000562155, Nsync-grv:         12, Nsync-hyd:          0

Sync-Point 1959, TimeBin=18, Time: 0.916039, Redshift: 0.0916563, Systemstep: 0.000514811, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1960, TimeBin=16, Time: 0.916554, Redshift: 0.0910428, Systemstep: 0.0005151, Dloga: 0.000562155, Nsync-grv:         13, Nsync-hyd:          0

Sync-Point 1961, TimeBin=17, Time: 0.91707, Redshift: 0.0904297, Systemstep: 0.00051539, Dloga: 0.000562155, Nsync-grv:        586, Nsync-hyd:          0

Sync-Point 1962, TimeBin=16, Time: 0.917585, Redshift: 0.0898168, Systemstep: 0.00051568, Dloga: 0.000562155, Nsync-grv:         11, Nsync-hyd:          0

Sync-Point 1963, TimeBin=18, Time: 0.918101, Redshift: 0.0892044, Systemstep: 0.00051597, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1964, TimeBin=16, Time: 0.918618, Redshift: 0.0885922, Systemstep: 0.00051626, Dloga: 0.000562155, Nsync-grv:         11, Nsync-hyd:          0

Sync-Point 1965, TimeBin=17, Time: 0.919134, Redshift: 0.0879805, Systemstep: 0.00051655, Dloga: 0.000562155, Nsync-grv:        592, Nsync-hyd:          0

Sync-Point 1966, TimeBin=16, Time: 0.919651, Redshift: 0.087369, Systemstep: 0.000516841, Dloga: 0.000562155, Nsync-grv:         11, Nsync-hyd:          0

Sync-Point 1967, TimeBin=18, Time: 0.920168, Redshift: 0.0867579, Systemstep: 0.000517131, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1968, TimeBin=16, Time: 0.920686, Redshift: 0.0861472, Systemstep: 0.000517422, Dloga: 0.000562155, Nsync-grv:         11, Nsync-hyd:          0

Sync-Point 1969, TimeBin=17, Time: 0.921203, Redshift: 0.0855368, Systemstep: 0.000517713, Dloga: 0.000562155, Nsync-grv:        591, Nsync-hyd:          0

Sync-Point 1970, TimeBin=16, Time: 0.921721, Redshift: 0.0849267, Systemstep: 0.000518004, Dloga: 0.000562155, Nsync-grv:         11, Nsync-hyd:          0

Sync-Point 1971, TimeBin=18, Time: 0.92224, Redshift: 0.084317, Systemstep: 0.000518295, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1972, TimeBin=16, Time: 0.922758, Redshift: 0.0837076, Systemstep: 0.000518587, Dloga: 0.000562155, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 1973, TimeBin=17, Time: 0.923277, Redshift: 0.0830985, Systemstep: 0.000518879, Dloga: 0.000562155, Nsync-grv:        590, Nsync-hyd:          0

Sync-Point 1974, TimeBin=16, Time: 0.923796, Redshift: 0.0824898, Systemstep: 0.00051917, Dloga: 0.000562155, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 1975, TimeBin=18, Time: 0.924316, Redshift: 0.0818815, Systemstep: 0.000519462, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1976, TimeBin=16, Time: 0.924835, Redshift: 0.0812735, Systemstep: 0.000519754, Dloga: 0.000562155, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 1977, TimeBin=17, Time: 0.925355, Redshift: 0.0806658, Systemstep: 0.000520047, Dloga: 0.000562155, Nsync-grv:        589, Nsync-hyd:          0

Sync-Point 1978, TimeBin=16, Time: 0.925876, Redshift: 0.0800585, Systemstep: 0.000520339, Dloga: 0.000562155, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1979, TimeBin=18, Time: 0.926396, Redshift: 0.0794515, Systemstep: 0.000520632, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1980, TimeBin=16, Time: 0.926917, Redshift: 0.0788448, Systemstep: 0.000520924, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1981, TimeBin=17, Time: 0.927439, Redshift: 0.0782385, Systemstep: 0.000521217, Dloga: 0.000562155, Nsync-grv:        577, Nsync-hyd:          0

Sync-Point 1982, TimeBin=16, Time: 0.92796, Redshift: 0.0776326, Systemstep: 0.00052151, Dloga: 0.000562155, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1983, TimeBin=18, Time: 0.928482, Redshift: 0.0770269, Systemstep: 0.000521804, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1984, TimeBin=16, Time: 0.929004, Redshift: 0.0764216, Systemstep: 0.000522097, Dloga: 0.000562155, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1985, TimeBin=17, Time: 0.929526, Redshift: 0.0758167, Systemstep: 0.000522391, Dloga: 0.000562155, Nsync-grv:        583, Nsync-hyd:          0

Sync-Point 1986, TimeBin=16, Time: 0.930049, Redshift: 0.0752121, Systemstep: 0.000522684, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1987, TimeBin=18, Time: 0.930572, Redshift: 0.0746078, Systemstep: 0.000522978, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1988, TimeBin=16, Time: 0.931095, Redshift: 0.0740039, Systemstep: 0.000523272, Dloga: 0.000562155, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1989, TimeBin=17, Time: 0.931619, Redshift: 0.0734003, Systemstep: 0.000523567, Dloga: 0.000562155, Nsync-grv:        579, Nsync-hyd:          0

Sync-Point 1990, TimeBin=16, Time: 0.932143, Redshift: 0.0727971, Systemstep: 0.000523861, Dloga: 0.000562155, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1991, TimeBin=18, Time: 0.932667, Redshift: 0.0721942, Systemstep: 0.000524156, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1992, TimeBin=16, Time: 0.933191, Redshift: 0.0715916, Systemstep: 0.00052445, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1993, TimeBin=17, Time: 0.933716, Redshift: 0.0709894, Systemstep: 0.000524745, Dloga: 0.000562155, Nsync-grv:        587, Nsync-hyd:          0

Sync-Point 1994, TimeBin=16, Time: 0.934241, Redshift: 0.0703875, Systemstep: 0.00052504, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1995, TimeBin=18, Time: 0.934766, Redshift: 0.0697859, Systemstep: 0.000525336, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1996, TimeBin=16, Time: 0.935292, Redshift: 0.0691847, Systemstep: 0.000525631, Dloga: 0.000562155, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1997, TimeBin=17, Time: 0.935818, Redshift: 0.0685838, Systemstep: 0.000525927, Dloga: 0.000562155, Nsync-grv:        592, Nsync-hyd:          0

Sync-Point 1998, TimeBin=16, Time: 0.936344, Redshift: 0.0679833, Systemstep: 0.000526222, Dloga: 0.000562155, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1999, TimeBin=18, Time: 0.936871, Redshift: 0.0673831, Systemstep: 0.000526518, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2000, TimeBin=16, Time: 0.937398, Redshift: 0.0667832, Systemstep: 0.000526814, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 2001, TimeBin=17, Time: 0.937925, Redshift: 0.0661837, Systemstep: 0.00052711, Dloga: 0.000562155, Nsync-grv:        581, Nsync-hyd:          0

Sync-Point 2002, TimeBin=16, Time: 0.938452, Redshift: 0.0655845, Systemstep: 0.000527407, Dloga: 0.000562155, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 2003, TimeBin=18, Time: 0.93898, Redshift: 0.0649856, Systemstep: 0.000527703, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2004, TimeBin=17, Time: 0.940036, Redshift: 0.0637889, Systemstep: 0.0010563, Dloga: 0.00112431, Nsync-grv:        567, Nsync-hyd:          0

Sync-Point 2005, TimeBin=18, Time: 0.941094, Redshift: 0.0625936, Systemstep: 0.00105749, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2006, TimeBin=17, Time: 0.942152, Redshift: 0.0613996, Systemstep: 0.00105868, Dloga: 0.00112431, Nsync-grv:        581, Nsync-hyd:          0

Sync-Point 2007, TimeBin=18, Time: 0.943212, Redshift: 0.0602069, Systemstep: 0.00105987, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2008, TimeBin=17, Time: 0.944273, Redshift: 0.0590156, Systemstep: 0.00106106, Dloga: 0.00112431, Nsync-grv:        588, Nsync-hyd:          0

Sync-Point 2009, TimeBin=18, Time: 0.945335, Redshift: 0.0578256, Systemstep: 0.00106225, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2010, TimeBin=16, Time: 0.945867, Redshift: 0.0572311, Systemstep: 0.000531574, Dloga: 0.000562155, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 2011, TimeBin=17, Time: 0.946399, Redshift: 0.0566369, Systemstep: 0.000531873, Dloga: 0.000562155, Nsync-grv:        567, Nsync-hyd:          0

Sync-Point 2012, TimeBin=16, Time: 0.946931, Redshift: 0.0560431, Systemstep: 0.000532172, Dloga: 0.000562155, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 2013, TimeBin=18, Time: 0.947464, Redshift: 0.0554496, Systemstep: 0.000532471, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2014, TimeBin=16, Time: 0.947996, Redshift: 0.0548564, Systemstep: 0.000532771, Dloga: 0.000562155, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 2015, TimeBin=17, Time: 0.948529, Redshift: 0.0542636, Systemstep: 0.00053307, Dloga: 0.000562155, Nsync-grv:        554, Nsync-hyd:          0

Sync-Point 2016, TimeBin=16, Time: 0.949063, Redshift: 0.0536711, Systemstep: 0.00053337, Dloga: 0.000562155, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 2017, TimeBin=18, Time: 0.949596, Redshift: 0.053079, Systemstep: 0.00053367, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2018, TimeBin=16, Time: 0.95013, Redshift: 0.0524871, Systemstep: 0.00053397, Dloga: 0.000562155, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 2019, TimeBin=17, Time: 0.950665, Redshift: 0.0518956, Systemstep: 0.00053427, Dloga: 0.000562155, Nsync-grv:        566, Nsync-hyd:          0

Sync-Point 2020, TimeBin=16, Time: 0.951199, Redshift: 0.0513045, Systemstep: 0.000534571, Dloga: 0.000562155, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 2021, TimeBin=18, Time: 0.951734, Redshift: 0.0507137, Systemstep: 0.000534871, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2022, TimeBin=16, Time: 0.952269, Redshift: 0.0501232, Systemstep: 0.000535172, Dloga: 0.000562155, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 2023, TimeBin=17, Time: 0.952805, Redshift: 0.049533, Systemstep: 0.000535473, Dloga: 0.000562155, Nsync-grv:        575, Nsync-hyd:          0

Sync-Point 2024, TimeBin=16, Time: 0.953341, Redshift: 0.0489432, Systemstep: 0.000535774, Dloga: 0.000562155, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 2025, TimeBin=18, Time: 0.953877, Redshift: 0.0483537, Systemstep: 0.000536075, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2026, TimeBin=16, Time: 0.954413, Redshift: 0.0477645, Systemstep: 0.000536377, Dloga: 0.000562155, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 2027, TimeBin=17, Time: 0.95495, Redshift: 0.0471756, Systemstep: 0.000536678, Dloga: 0.000562155, Nsync-grv:        567, Nsync-hyd:          0

Sync-Point 2028, TimeBin=16, Time: 0.955487, Redshift: 0.0465871, Systemstep: 0.00053698, Dloga: 0.000562155, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 2029, TimeBin=18, Time: 0.956024, Redshift: 0.045999, Systemstep: 0.000537282, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2030, TimeBin=16, Time: 0.956561, Redshift: 0.0454111, Systemstep: 0.000537584, Dloga: 0.000562155, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 2031, TimeBin=17, Time: 0.957099, Redshift: 0.0448236, Systemstep: 0.000537887, Dloga: 0.000562155, Nsync-grv:        582, Nsync-hyd:          0

Sync-Point 2032, TimeBin=16, Time: 0.957638, Redshift: 0.0442364, Systemstep: 0.000538189, Dloga: 0.000562155, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 2033, TimeBin=18, Time: 0.958176, Redshift: 0.0436495, Systemstep: 0.000538492, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2034, TimeBin=16, Time: 0.958715, Redshift: 0.043063, Systemstep: 0.000538794, Dloga: 0.000562155, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 2035, TimeBin=17, Time: 0.959254, Redshift: 0.0424768, Systemstep: 0.000539097, Dloga: 0.000562155, Nsync-grv:        586, Nsync-hyd:          0

Sync-Point 2036, TimeBin=16, Time: 0.959793, Redshift: 0.0418909, Systemstep: 0.000539401, Dloga: 0.000562155, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 2037, TimeBin=18, Time: 0.960333, Redshift: 0.0413054, Systemstep: 0.000539704, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2038, TimeBin=16, Time: 0.960873, Redshift: 0.0407202, Systemstep: 0.000540007, Dloga: 0.000562155, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 2039, TimeBin=17, Time: 0.961413, Redshift: 0.0401353, Systemstep: 0.000540311, Dloga: 0.000562155, Nsync-grv:        569, Nsync-hyd:          0

Sync-Point 2040, TimeBin=16, Time: 0.961954, Redshift: 0.0395508, Systemstep: 0.000540615, Dloga: 0.000562155, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 2041, TimeBin=18, Time: 0.962495, Redshift: 0.0389665, Systemstep: 0.000540919, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2042, TimeBin=16, Time: 0.963036, Redshift: 0.0383826, Systemstep: 0.000541223, Dloga: 0.000562155, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 2043, TimeBin=17, Time: 0.963578, Redshift: 0.0377991, Systemstep: 0.000541527, Dloga: 0.000562155, Nsync-grv:        587, Nsync-hyd:          0

Sync-Point 2044, TimeBin=16, Time: 0.964119, Redshift: 0.0372158, Systemstep: 0.000541832, Dloga: 0.000562155, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 2045, TimeBin=18, Time: 0.964662, Redshift: 0.0366329, Systemstep: 0.000542137, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2046, TimeBin=16, Time: 0.965204, Redshift: 0.0360503, Systemstep: 0.000542441, Dloga: 0.000562155, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 2047, TimeBin=17, Time: 0.965747, Redshift: 0.0354681, Systemstep: 0.000542746, Dloga: 0.000562155, Nsync-grv:        612, Nsync-hyd:          0

Sync-Point 2048, TimeBin=16, Time: 0.96629, Redshift: 0.0348862, Systemstep: 0.000543052, Dloga: 0.000562155, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 2049, TimeBin=18, Time: 0.966833, Redshift: 0.0343046, Systemstep: 0.000543357, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2050, TimeBin=16, Time: 0.967377, Redshift: 0.0337233, Systemstep: 0.000543663, Dloga: 0.000562155, Nsync-grv:         17, Nsync-hyd:          0

Sync-Point 2051, TimeBin=17, Time: 0.967921, Redshift: 0.0331423, Systemstep: 0.000543968, Dloga: 0.000562155, Nsync-grv:        606, Nsync-hyd:          0

Sync-Point 2052, TimeBin=16, Time: 0.968465, Redshift: 0.0325617, Systemstep: 0.000544274, Dloga: 0.000562155, Nsync-grv:         16, Nsync-hyd:          0

Sync-Point 2053, TimeBin=18, Time: 0.96901, Redshift: 0.0319814, Systemstep: 0.00054458, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2054, TimeBin=16, Time: 0.969555, Redshift: 0.0314014, Systemstep: 0.000544886, Dloga: 0.000562155, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 2055, TimeBin=17, Time: 0.9701, Redshift: 0.0308218, Systemstep: 0.000545193, Dloga: 0.000562155, Nsync-grv:        616, Nsync-hyd:          0

Sync-Point 2056, TimeBin=16, Time: 0.970645, Redshift: 0.0302425, Systemstep: 0.000545499, Dloga: 0.000562155, Nsync-grv:         20, Nsync-hyd:          0

Sync-Point 2057, TimeBin=18, Time: 0.971191, Redshift: 0.0296635, Systemstep: 0.000545806, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2058, TimeBin=16, Time: 0.971737, Redshift: 0.0290848, Systemstep: 0.000546113, Dloga: 0.000562155, Nsync-grv:         21, Nsync-hyd:          0

Sync-Point 2059, TimeBin=17, Time: 0.972284, Redshift: 0.0285065, Systemstep: 0.00054642, Dloga: 0.000562155, Nsync-grv:        629, Nsync-hyd:          0

Sync-Point 2060, TimeBin=16, Time: 0.97283, Redshift: 0.0279285, Systemstep: 0.000546727, Dloga: 0.000562155, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 2061, TimeBin=18, Time: 0.973377, Redshift: 0.0273508, Systemstep: 0.000547035, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2062, TimeBin=16, Time: 0.973925, Redshift: 0.0267734, Systemstep: 0.000547342, Dloga: 0.000562155, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 2063, TimeBin=17, Time: 0.974472, Redshift: 0.0261964, Systemstep: 0.00054765, Dloga: 0.000562155, Nsync-grv:        627, Nsync-hyd:          0

Sync-Point 2064, TimeBin=16, Time: 0.97502, Redshift: 0.0256196, Systemstep: 0.000547958, Dloga: 0.000562155, Nsync-grv:         23, Nsync-hyd:          0

Sync-Point 2065, TimeBin=18, Time: 0.975569, Redshift: 0.0250432, Systemstep: 0.000548266, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2066, TimeBin=16, Time: 0.976117, Redshift: 0.0244672, Systemstep: 0.000548575, Dloga: 0.000562155, Nsync-grv:         25, Nsync-hyd:          0

Sync-Point 2067, TimeBin=17, Time: 0.976666, Redshift: 0.0238914, Systemstep: 0.000548883, Dloga: 0.000562155, Nsync-grv:        608, Nsync-hyd:          0

Sync-Point 2068, TimeBin=16, Time: 0.977215, Redshift: 0.023316, Systemstep: 0.000549192, Dloga: 0.000562155, Nsync-grv:         25, Nsync-hyd:          0

Sync-Point 2069, TimeBin=18, Time: 0.977765, Redshift: 0.0227409, Systemstep: 0.0005495, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2070, TimeBin=16, Time: 0.978315, Redshift: 0.0221661, Systemstep: 0.000549809, Dloga: 0.000562155, Nsync-grv:         26, Nsync-hyd:          0

Sync-Point 2071, TimeBin=17, Time: 0.978865, Redshift: 0.0215917, Systemstep: 0.000550119, Dloga: 0.000562155, Nsync-grv:        596, Nsync-hyd:          0

Sync-Point 2072, TimeBin=16, Time: 0.979415, Redshift: 0.0210175, Systemstep: 0.000550428, Dloga: 0.000562155, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 2073, TimeBin=18, Time: 0.979966, Redshift: 0.0204437, Systemstep: 0.000550737, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2074, TimeBin=16, Time: 0.980517, Redshift: 0.0198702, Systemstep: 0.000551047, Dloga: 0.000562155, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 2075, TimeBin=17, Time: 0.981068, Redshift: 0.0192971, Systemstep: 0.000551357, Dloga: 0.000562155, Nsync-grv:        594, Nsync-hyd:          0

Sync-Point 2076, TimeBin=16, Time: 0.98162, Redshift: 0.0187242, Systemstep: 0.000551667, Dloga: 0.000562155, Nsync-grv:         19, Nsync-hyd:          0

Sync-Point 2077, TimeBin=18, Time: 0.982172, Redshift: 0.0181517, Systemstep: 0.000551977, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2078, TimeBin=16, Time: 0.982724, Redshift: 0.0175795, Systemstep: 0.000552288, Dloga: 0.000562155, Nsync-grv:         19, Nsync-hyd:          0

Sync-Point 2079, TimeBin=17, Time: 0.983277, Redshift: 0.0170076, Systemstep: 0.000552598, Dloga: 0.000562155, Nsync-grv:        601, Nsync-hyd:          0

Sync-Point 2080, TimeBin=16, Time: 0.98383, Redshift: 0.0164361, Systemstep: 0.000552909, Dloga: 0.000562155, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 2081, TimeBin=18, Time: 0.984383, Redshift: 0.0158649, Systemstep: 0.00055322, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2082, TimeBin=16, Time: 0.984936, Redshift: 0.0152939, Systemstep: 0.000553531, Dloga: 0.000562155, Nsync-grv:         18, Nsync-hyd:          0

Sync-Point 2083, TimeBin=17, Time: 0.98549, Redshift: 0.0147234, Systemstep: 0.000553842, Dloga: 0.000562155, Nsync-grv:        623, Nsync-hyd:          0

Sync-Point 2084, TimeBin=16, Time: 0.986044, Redshift: 0.0141531, Systemstep: 0.000554154, Dloga: 0.000562155, Nsync-grv:         19, Nsync-hyd:          0

Sync-Point 2085, TimeBin=18, Time: 0.986599, Redshift: 0.0135831, Systemstep: 0.000554465, Dloga: 0.000562155, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 2086, TimeBin=16, Time: 0.987154, Redshift: 0.0130135, Systemstep: 0.000554777, Dloga: 0.000562155, Nsync-grv:         15, Nsync-hyd:          0

Sync-Point 2087, TimeBin=17, Time: 0.987709, Redshift: 0.0124442, Systemstep: 0.000555089, Dloga: 0.000562155, Nsync-grv:        617, Nsync-hyd:          0
